ccc_name,ccc_id,ccc_source_institution_id,uc_name,uc_id,uc_source_institution_id,academic_year,academic_year_id,report_count,all_report_count,status,http_status,response_bytes,file_path,error
Victor Valley College,19,19,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/victor_valley_college__to__university_of_california_san_diego.json,
Victor Valley College,19,19,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/victor_valley_college__to__university_of_california_santa_barbara.json,
Victor Valley College,19,19,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/victor_valley_college__to__university_of_california_santa_cruz.json,
Vista Community College,58,58,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/vista_community_college__to__university_of_california_berkeley.json,
Vista Community College,58,58,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/vista_community_college__to__university_of_california_davis.json,
Vista Community College,58,58,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/vista_community_college__to__university_of_california_irvine.json,
Vista Community College,58,58,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/vista_community_college__to__university_of_california_los_angeles.json,
Vista Community College,58,58,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/vista_community_college__to__university_of_california_merced.json,
Vista Community College,58,58,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/vista_community_college__to__university_of_california_riverside.json,
Vista Community College,58,58,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/vista_community_college__to__university_of_california_san_diego.json,
Vista Community College,58,58,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/vista_community_college__to__university_of_california_santa_barbara.json,
Vista Community College,58,58,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/vista_community_college__to__university_of_california_santa_cruz.json,
West Hills College Coalinga,67,67,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/west_hills_college_coalinga__to__university_of_california_berkeley.json,
West Hills College Coalinga,67,67,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/west_hills_college_coalinga__to__university_of_california_davis.json,
West Hills College Coalinga,67,67,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/west_hills_college_coalinga__to__university_of_california_irvine.json,
West Hills College Coalinga,67,67,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/west_hills_college_coalinga__to__university_of_california_los_angeles.json,
West Hills College Coalinga,67,67,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/west_hills_college_coalinga__to__university_of_california_merced.json,
West Hills College Coalinga,67,67,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/west_hills_college_coalinga__to__university_of_california_riverside.json,
West Hills College Coalinga,67,67,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/west_hills_college_coalinga__to__university_of_california_san_diego.json,
West Hills College Coalinga,67,67,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/west_hills_college_coalinga__to__university_of_california_santa_barbara.json,
West Hills College Coalinga,67,67,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/west_hills_college_coalinga__to__university_of_california_santa_cruz.json,
West Hills College Lemoore,146,146,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/west_hills_college_lemoore__to__university_of_california_berkeley.json,
West Hills College Lemoore,146,146,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/west_hills_college_lemoore__to__university_of_california_davis.json,
West Hills College Lemoore,146,146,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/west_hills_college_lemoore__to__university_of_california_irvine.json,
West Hills College Lemoore,146,146,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/west_hills_college_lemoore__to__university_of_california_los_angeles.json,
West Hills College Lemoore,146,146,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/west_hills_college_lemoore__to__university_of_california_merced.json,
West Hills College Lemoore,146,146,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/west_hills_college_lemoore__to__university_of_california_riverside.json,
West Hills College Lemoore,146,146,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/west_hills_college_lemoore__to__university_of_california_san_diego.json,
West Hills College Lemoore,146,146,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/west_hills_college_lemoore__to__university_of_california_santa_barbara.json,
West Hills College Lemoore,146,146,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/west_hills_college_lemoore__to__university_of_california_santa_cruz.json,
West Los Angeles College,91,91,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/west_los_angeles_college__to__university_of_california_berkeley.json,
West Los Angeles College,91,91,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/west_los_angeles_college__to__university_of_california_davis.json,
West Los Angeles College,91,91,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/west_los_angeles_college__to__university_of_california_irvine.json,
West Los Angeles College,91,91,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/west_los_angeles_college__to__university_of_california_los_angeles.json,
West Los Angeles College,91,91,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/west_los_angeles_college__to__university_of_california_merced.json,
West Los Angeles College,91,91,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/west_los_angeles_college__to__university_of_california_riverside.json,
West Los Angeles College,91,91,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/west_los_angeles_college__to__university_of_california_san_diego.json,
West Los Angeles College,91,91,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/west_los_angeles_college__to__university_of_california_santa_barbara.json,
West Los Angeles College,91,91,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/west_los_angeles_college__to__university_of_california_santa_cruz.json,
West Valley College,80,80,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/west_valley_college__to__university_of_california_berkeley.json,
West Valley College,80,80,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/west_valley_college__to__university_of_california_davis.json,
West Valley College,80,80,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/west_valley_college__to__university_of_california_irvine.json,
West Valley College,80,80,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/west_valley_college__to__university_of_california_los_angeles.json,
West Valley College,80,80,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/west_valley_college__to__university_of_california_merced.json,
West Valley College,80,80,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/west_valley_college__to__university_of_california_riverside.json,
West Valley College,80,80,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/west_valley_college__to__university_of_california_san_diego.json,
West Valley College,80,80,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/west_valley_college__to__university_of_california_santa_barbara.json,
West Valley College,80,80,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/west_valley_college__to__university_of_california_santa_cruz.json,
Woodland Community College,147,147,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/woodland_community_college__to__university_of_california_berkeley.json,
Woodland Community College,147,147,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/woodland_community_college__to__university_of_california_davis.json,
Woodland Community College,147,147,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/woodland_community_college__to__university_of_california_irvine.json,
Woodland Community College,147,147,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/woodland_community_college__to__university_of_california_los_angeles.json,
Woodland Community College,147,147,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/woodland_community_college__to__university_of_california_merced.json,
Woodland Community College,147,147,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/woodland_community_college__to__university_of_california_riverside.json,
